lon,lat,mag,time_string,depth,catalog_id,event_id
-124.8036667,40.9511667,4.39,2010-10-05T15:15:27.670000,23.55,,82
-124.7828333,40.6086667,4.41,2010-01-10T02:21:39.240000,20.38,,83
-124.6925,40.652,6.5,2010-01-10T00:27:39.320000,28.737,,84
-123.8685,40.2773333,4.12,2010-01-04T14:24:54.440000,29.763,,85
-124.1638333,40.7491667,4.17,2009-05-03T17:54:05.210000,20.257,,86
-123.896,42.5413333,4.24,2009-02-26T09:52:47.540000,36.796,,87
-122.5846667,47.7865,4.67,2009-01-30T13:25:03.760000,62.24,,88
-127.422,49.149,4.2,2008-10-05T05:23:13.640000,10.0,,89
-124.216,41.1885,4.6,2008-08-17T05:56:59.370000,15.66,,90
-123.4968333,40.8358333,5.4,2008-04-30T03:03:06.900000,27.755,,91
-124.2081667,40.7801667,4.2,2008-04-21T22:00:53.770000,20.609,,92
-122.7036667,40.1776667,4.7,2008-01-19T23:13:05.430000,2.049,,93
-122.7593333,40.1671667,4.5,2008-01-19T17:18:46.470000,10.169,,94
-124.4723333,40.5766667,4.1,2007-11-09T03:37:09.900000,26.217,,95
-124.8245,41.1155,5.0,2007-06-25T02:32:24.620000,2.563,,96
-124.7713333,40.6031667,4.19,2007-04-07T23:55:04.230000,20.477,,97
-124.87,40.642,5.4,2007-02-26T12:21:02.140000,4.957,,98
-124.8628333,40.6428333,5.4,2007-02-26T12:19:54.530000,-0.533,,99
-127.65,49.57,4.6,2006-02-06T01:03:36,10.0,,100
-124.3086667,40.4816667,4.11,2005-08-25T02:27:44.280000,26.711,,101
-127.24,49.48,4.0,2005-06-07T22:50:53,33.0,,102
-124.478,40.743,4.08,2005-03-17T23:21:30.230000,26.825,,103
-123.8673333,40.6965,4.42,2004-12-12T09:13:33.570000,27.519,,104
-123.8153333,40.7388333,4.3,2004-12-05T01:48:04.750000,27.983,,105
-124.3003333,44.6645,4.7,2004-08-19T06:06:03.630000,27.274,,106
-127.24,49.46,4.5,2004-07-20T02:01:49,27.0,,107
-126.967,49.623,6.4,2004-07-19T08:01:49.460000,23.7,,108
-126.855,49.695,5.9,2004-07-15T12:06:52.400000,18.7,,109
-124.4888333,44.3338333,4.9,2004-07-12T16:45:00.780000,28.75,,110
-124.6393333,40.437,4.4,2003-08-26T02:29:55.750000,19.629,,111
-123.25,47.6705,4.8,2003-04-25T10:02:12.710000,50.513,,112
-124.0748333,40.5881667,4.3,2003-04-22T10:46:09.550000,26.702,,113
-125.0198333,41.1231667,4.2,2003-02-18T14:44:26.060000,2.034,,114
-123.1265,48.4848333,4.1,2002-09-21T00:55:20.960000,23.118,,115
-124.552,40.8098333,5.2,2002-06-17T16:55:07.680000,17.195,,116
-124.5416667,40.3126667,4.4,2002-05-04T13:56:32.990000,6.075,,117
-124.4496667,40.6021667,4.6,2002-04-29T00:43:29.770000,28.697,,118
-126.8938333,48.7778333,4.2,2001-09-15T11:12:58.660000,9.062,,119
-126.5965,48.8023333,4.0,2001-09-12T13:18:42.890000,9.692,,120
-126.9001667,48.8501667,4.0,2001-09-08T17:20:02.190000,9.288,,121
-122.6868333,47.0878333,4.3,2001-07-22T15:13:52.430000,52.308,,122
-123.5025,47.1675,5.0,2001-06-10T13:19:11.290000,40.245,,123
-126.5943333,49.1618333,4.7,2001-05-02T02:06:26.880000,9.513,,124
-122.7266667,47.149,6.8,2001-02-28T18:54:32.830000,51.798,,125
-122.8288333,39.7303333,4.2,2001-02-02T23:03:11.620000,6.078,,126
-125.5756667,49.0213333,4.3,2001-01-23T14:43:51.460000,9.848,,127
-124.1745,40.6346667,4.2,2001-01-11T18:10:40.840000,22.0,,128
-124.4601667,40.466,4.1,2000-12-27T13:15:11.220000,28.026,,129
-124.4508333,40.8538333,4.38,2000-09-22T10:50:27.350000,12.955,,130
-124.4711667,40.3668333,4.1,2000-08-13T18:17:48.770000,17.435,,131
-126.13,49.49,4.6,2000-08-01T21:33:49,41.3,,132
-124.7121667,40.6415,4.02,1999-12-31T08:46:29.670000,17.348,,133
-124.3983333,40.2725,4.8,1999-12-26T19:41:53.130000,22.716,,134
-125.87,48.65,4.0,1999-12-25T06:49:55,30.4,,135
-124.532,40.318,4.1,1999-07-05T03:06:29.490000,21.758,,136
-123.4636667,47.074,5.8,1999-07-03T01:43:54.370000,40.014,,137
-126.076,49.264,4.0,1999-05-08T14:25:34.180000,33.4,,138
-124.4045,40.2756667,4.7,1999-02-15T06:00:03.950000,21.206,,139
-122.3996667,40.6168333,4.19,1998-11-28T04:41:15.320000,23.489,,140
