lon,lat,depth
-148.4,64.4,129426.193237
-148.35,64.4,127145.568848
-148.3,64.4,124946.975708
-148.25,64.4,122835.548401
-148.2,64.4,120814.964294
-148.15,64.4,118887.466431
-148.1,64.4,117053.955078
-148.05,64.4,115314.125061
-148.0,64.4,113666.572571
-147.95,64.4,112109.008789
-147.9,64.4,110638.404846
-147.85,64.4,109251.174927
-147.8,64.4,107943.367004
-147.75,64.4,106710.800171
-147.7,64.4,105549.194336
-147.65,64.4,104454.315186
-147.6,64.4,103422.019958
-147.55,64.4,102448.38714600001
-147.5,64.4,101529.73174999999
-147.45,64.4,100662.65106199999
-147.4,64.4,99844.039917
-147.35,64.4,99071.0830688
-147.3,64.4,98341.25518800001
-147.25,64.4,97652.2521973
-147.0,64.4,94753.0288696
-146.95,64.4,94270.8435059
-146.9,64.4,93817.7947998
-149.2,64.35,164649.642944
-149.15,64.35,162447.70812999998
-149.1,64.35,160189.575195
-149.05,64.35,157878.540039
-149.0,64.35,155519.01245100002
-148.95,64.35,153116.638184
-148.9,64.35,150678.11584500002
-148.85,64.35,148211.303711
-148.8,64.35,145724.96032699998
-148.75,64.35,143228.69873
-148.7,64.35,140732.74231
-148.65,64.35,138247.680664
-148.6,64.35,135784.28649899998
-148.55,64.35,133353.19519
-148.5,64.35,130964.645386
-148.45,64.35,128628.21960400001
-148.4,64.35,126352.630615
-148.35,64.35,124145.568848
-148.3,64.35,122013.526917
-148.25,64.35,119961.72332800001
-148.2,64.35,117994.087219
-148.15,64.35,116113.235474
-148.1,64.35,114320.579529
-148.05,64.35,112616.371155
-148.0,64.35,110999.832153
-147.95,64.35,109469.306946
-147.9,64.35,108022.42279099999
-147.85,64.35,106656.219482
-147.8,64.35,105367.30957
-147.75,64.35,104152.038574
-147.7,64.35,103006.607056
-147.65,64.35,101927.1698
-147.6,64.35,100909.94262700001
-147.55,64.35,99951.28631590001
-147.5,64.35,99047.74475099999
-147.45,64.35,98196.105957
-147.4,64.35,97393.40209959999
-147.35,64.35,96636.9247437
-147.3,64.35,95924.2095947
-147.25,64.35,95253.0059814
-147.2,64.35,94621.25396730001
-147.15,64.35,94027.0614624
-147.1,64.35,93468.64318849999
-147.05,64.35,92944.3435669
-147.0,64.35,92452.545166
-146.95,64.35,91991.71447749999
-146.9,64.35,91560.37139890001
-146.85,64.35,91157.0892334
-149.3,64.3,164022.277832
-149.25,64.3,161996.856689
-149.2,64.3,159920.700073
-149.15,64.3,157794.32678200002
-149.1,64.3,155619.247437
-149.05,64.3,153397.979736
-149.0,64.3,151134.078979
-148.95,64.3,148832.24487300002
-148.9,64.3,146498.199463
-148.85,64.3,144138.717651
-148.8,64.3,141761.474609
-148.75,64.3,139374.984741
-148.7,64.3,136988.357544
-148.65,64.3,134611.129761
-148.6,64.3,132253.051758
-148.55,64.3,129923.79760700001
-148.5,64.3,127632.774353
-148.45,64.3,125388.86261000001
-148.4,64.3,123200.218201
-148.35,64.3,121074.081421
-148.3,64.3,119016.677856
-148.25,64.3,117033.119202
-148.2,64.3,115127.357483
-148.15,64.3,113302.19268800001
-148.1,64.3,111559.288025
-148.05,64.3,109899.291992
-148.0,64.3,108321.876526
-147.95,64.3,106825.897217
-147.9,64.3,105409.50775100001
-147.85,64.3,104070.289612
-147.8,64.3,102805.40466300001
-147.75,64.3,101611.724854
-147.7,64.3,100485.923767
-147.65,64.3,99424.621582
-147.6,64.3,98424.4384766
-147.55,64.3,97482.1014404
-147.5,64.3,96594.46716310001
-147.45,64.3,95758.5983276
-147.4,64.3,94971.7559814
-147.35,64.3,94231.4147949
-147.3,64.3,93535.2478027
-147.25,64.3,92881.1035156
-147.2,64.3,92266.99066160001
-147.15,64.3,91691.0476685
-147.1,64.3,91151.48162840001
-147.05,64.3,90646.6064453
-147.0,64.3,90174.74365229999
-146.95,64.3,89734.2910767
-146.9,64.3,89323.66943360001
-146.85,64.3,88941.3757324
-146.8,64.3,88585.9375
-146.75,64.3,88256.01196290001
-149.5,64.25,166642.76123
-149.45,64.25,164830.123901
-149.4,64.25,162980.743408
-149.35,64.25,161092.31567399998
-149.3,64.25,159162.994385
-149.25,64.25,157191.52832
-149.2,64.25,155177.322388
-149.15,64.25,153120.57495100002
-149.1,64.25,151022.30835
-149.05,64.25,148884.490967
-149.0,64.25,146710.05249
-148.95,64.25,144502.929688
-148.9,64.25,142268.066406
-148.85,64.25,140011.29150400002
-148.8,64.25,137739.379883
-148.75,64.25,135459.80835
-148.7,64.25,133180.709839
-148.65,64.25,130910.614014
