lon,lat,depth
137.0,34.95,272757.995605
137.05,34.95,270330.627441
137.1,34.95,267797.97363300005
137.15,34.95,265143.61572299997
137.2,34.95,262353.72924799996
137.25,34.95,259417.816162
137.3,34.95,256329.284668
137.35,34.95,253086.029053
137.4,34.95,249690.383911
137.45,34.95,246149.30725100002
137.5,34.95,242474.029541
137.55,34.95,238679.748535
137.6,34.95,234784.881592
137.65,34.95,230810.51635700001
137.7,34.95,226779.449463
137.75,34.95,222715.423584
137.8,34.95,218642.120361
137.85,34.95,214582.443237
137.9,34.95,210557.58667000002
137.95,34.95,206586.425781
138.0,34.95,202684.753418
138.05,34.95,198864.94445799998
138.1,34.95,195135.391235
138.15,34.95,191500.42724599998
138.2,34.95,187960.098267
138.25,34.95,184510.238647
138.3,34.95,181142.654419
138.35,34.95,177845.367432
138.4,34.95,174603.07312000002
138.45,34.95,171397.689819
138.5,34.95,168209.060669
138.55,34.95,165015.670776
138.6,34.95,161795.608521
138.65,34.95,158527.48107900002
138.7,34.95,155191.40625
138.75,34.95,151770.03479
138.8,34.95,148249.526978
138.85,34.95,144620.452881
138.9,34.95,140878.47900400002
138.95,34.95,137025.00915499998
139.0,34.95,133067.398071
139.05,34.95,129018.997192
139.1,34.95,124898.887634
139.15,34.95,120731.140137
139.2,34.95,116543.960571
139.25,34.95,112368.377686
139.3,34.95,108236.839294
139.35,34.95,104181.587219
139.4,34.95,100233.024597
139.45,34.95,96418.1594849
139.5,34.95,92759.185791
139.55,34.95,89272.3770142
139.6,34.95,85967.3233032
139.65,34.95,82846.57287599999
139.7,34.95,79905.7235718
139.75,34.95,77133.9569092
139.8,34.95,74514.9688721
139.85,34.95,72028.17535399999
139.9,34.95,69650.1922607
139.95,34.95,67356.3995361
140.0,34.95,65122.4975586
140.05,34.95,62925.9567261
140.1,34.95,60747.2305298
140.15,34.95,58570.747375499996
140.2,34.95,56385.5361938
140.25,34.95,54185.5125427
140.3,34.95,51969.478607200006
140.35,34.95,49740.779876700006
140.4,34.95,47506.7634583
140.45,34.95,45278.026580800004
140.5,34.95,43067.5621033
140.55,34.95,40889.8200989
140.6,34.95,38759.803772
140.65,34.95,36692.1806335
140.7,34.95,34700.508117699996
140.75,34.95,32796.5698242
140.8,34.95,30989.8681641
140.85,34.95,29287.2810364
140.9,34.95,27692.918777500003
140.95,34.95,26208.1260681
141.0,34.95,24831.6745758
141.05,34.95,23560.0910187
141.1,34.95,22388.086319
141.15,34.95,21309.0496063
141.2,34.95,20315.5612946
141.25,34.95,19399.871826199997
141.3,34.95,18554.315567
141.35,34.95,17771.610259999998
141.4,34.95,17045.0706482
141.45,34.95,16368.675231899999
141.5,34.95,15737.069129900001
141.55,34.95,15145.4763412
141.6,34.95,14589.5938873
141.65,34.95,14065.4754639
141.7,34.95,13569.450378399999
141.75,34.95,13098.075866700001
141.8,34.95,12648.1571198
141.85,34.95,12216.8016434
141.9,34.95,11801.5127182
141.95,34.95,11400.2876282
142.0,34.95,11011.7101669
134.35,34.9,388809.112549
134.4,34.9,386748.65722700005
134.45,34.9,384705.93261699995
134.5,34.9,382679.840088
134.55,34.9,380669.06738300005
134.6,34.9,378671.93603499996
134.65,34.9,376686.706543
