lon,lat,depth
-178.05,-14.4,343855.04150399996
-178.0,-14.4,339066.28418
-177.95,-14.4,334726.83715800004
-177.9,-14.4,330872.83325200004
-177.85,-14.4,327525.024414
-177.8,-14.4,324687.988281
-177.75,-14.4,322350.03662100004
-177.7,-14.4,320483.886719
-177.65,-14.4,319047.851562
-177.6,-14.4,317987.609863
-176.9,-14.4,304038.94043
-176.85,-14.4,301097.564697
-176.8,-14.4,297818.359375
-176.75,-14.4,294220.794678
-176.7,-14.4,290329.25415
-176.65,-14.4,286171.569824
-176.6,-14.4,281778.076172
-176.55,-14.4,277180.419922
-176.5,-14.4,272410.522461
-176.45,-14.4,267499.72534199996
-176.4,-14.4,262477.66113300005
-176.35,-14.4,257371.70410200002
-176.3,-14.4,252206.130981
-176.25,-14.4,247001.480103
-176.2,-14.4,241774.200439
-176.15,-14.4,236536.254883
-176.1,-14.4,231294.937134
-176.05,-14.4,226052.94799800002
-176.0,-14.4,220808.59375
-175.95,-14.4,215556.106567
-175.9,-14.4,210286.270142
-175.85,-14.4,204987.014771
-175.8,-14.4,199644.165039
-175.75,-14.4,194242.30957
-175.7,-14.4,188765.548706
-175.65,-14.4,183198.33374
-175.6,-14.4,177526.199341
-175.55,-14.4,171736.54174800002
-175.5,-14.4,165819.168091
-175.45,-14.4,159766.937256
-175.4,-14.4,153576.278687
-175.35,-14.4,147247.634888
-175.3,-14.4,140785.980225
-175.25,-14.4,134201.095581
-175.2,-14.4,127507.919312
-175.15,-14.4,120726.699829
-175.1,-14.4,113883.00323500001
-175.05,-14.4,107007.537842
-175.0,-14.4,100135.696411
-174.95,-14.4,93306.8771362
-174.9,-14.4,86563.5223389
-174.85,-14.4,79949.8748779
-174.8,-14.4,73510.58197019999
-174.75,-14.4,67289.1616821
-174.7,-14.4,61326.4350891
-178.15,-14.45,356106.018066
-178.1,-14.45,350643.64624000003
-178.05,-14.45,345517.486572
-178.0,-14.45,340790.710449
-177.95,-14.45,336514.70947299997
-177.9,-14.45,332726.928711
-177.85,-14.45,329449.401855
-177.8,-14.45,326687.805176
-177.75,-14.45,324431.304932
-177.7,-14.45,322653.076172
-177.65,-14.45,321311.37085
-177.6,-14.45,320351.379395
-177.55,-14.45,319707.45849600004
-177.0,-14.45,312228.179932
-176.95,-14.45,310006.04248
-176.9,-14.45,307411.132812
-176.85,-14.45,304450.59204099997
-176.8,-14.45,301139.068604
-176.75,-14.45,297497.558594
-176.7,-14.45,293552.093506
-176.65,-14.45,289332.489014
-176.6,-14.45,284871.185303
-176.55,-14.45,280202.05688499997
-176.5,-14.45,275359.283447
-176.45,-14.45,270376.403809
-176.4,-14.45,265285.36987299996
-176.35,-14.45,260115.539551
-176.3,-14.45,254893.09692399998
-176.25,-14.45,249640.228271
-176.2,-14.45,244374.69482399998
-176.15,-14.45,239109.390259
-176.1,-14.45,233852.233887
-176.05,-14.45,228606.033325
-176.0,-14.45,223368.83544899998
-175.95,-14.45,218134.231567
-175.9,-14.45,212891.967773
-175.85,-14.45,207628.60107399998
-175.8,-14.45,202328.369141
-175.75,-14.45,196974.01428200002
-175.7,-14.45,191547.653198
-175.65,-14.45,186031.707764
-175.6,-14.45,180409.63745100002
-175.55,-14.45,174666.748047
-175.5,-14.45,168790.83252
-175.45,-14.45,162772.827148
-175.4,-14.45,156607.39135700001
-175.35,-14.45,150293.334961
-175.3,-14.45,143834.19799800002
-175.25,-14.45,137238.616943
-175.2,-14.45,130520.6604
-175.15,-14.45,123700.05798299999
-175.1,-14.45,116802.253723
-175.05,-14.45,109858.26873800001
-175.0,-14.45,102904.22821
-174.95,-14.45,95980.7357788
-174.9,-14.45,89131.7825317
-174.85,-14.45,82403.54156489999
-174.8,-14.45,75842.8268433
-174.75,-14.45,69495.4605103
-174.7,-14.45,63404.5791626
-174.65,-14.45,57609.0507507
-174.6,-14.45,52142.0288086
-174.55,-14.45,47029.8461914
-174.5,-14.45,42291.2445068
-174.45,-14.45,37937.0384216
-174.4,-14.45,33970.1728821
-174.35,-14.45,30386.2094879
-178.15,-14.5,357610.07690399996
-178.1,-14.5,352225.49438499997
-178.05,-14.5,347174.224854
-178.0,-14.5,342520.202637
-177.95,-14.5,338315.734863
-177.9,-14.5,334599.517822
-177.85,-14.5,331394.80590800004
-177.8,-14.5,328708.465576
-177.75,-14.5,326530.67016599997
-177.7,-14.5,324835.296631
-177.65,-14.5,323580.96313499997
-177.6,-14.5,322712.646484
-177.55,-14.5,322164.12353499996
-177.5,-14.5,321860.534668
-177.45,-14.5,321721.435547
-177.4,-14.5,321663.78784199996
-177.35,-14.5,321605.19409199996
-177.3,-14.5,321466.58325200004
-177.25,-14.5,321174.86572299997
-177.2,-14.5,320665.06958
-177.15,-14.5,319881.74438499997
-177.1,-14.5,318780.273438
-177.05,-14.5,317327.178955
-177.0,-14.5,315500.21362299996
-176.95,-14.5,313288.02490200003
-176.9,-14.5,310689.23950200004
-176.85,-14.5,307711.608887
-176.8,-14.5,304370.849609
-176.75,-14.5,300689.117432
-176.7,-14.5,296694.06127899996
-176.65,-14.5,292417.26684600004
-176.6,-14.5,287893.066406
-176.55,-14.5,283157.37915
-176.5,-14.5,278246.582031
-176.45,-14.5,273196.35009799997
-176.4,-14.5,268040.74096699996
-176.35,-14.5,262811.187744
-176.3,-14.5,257535.705566
-176.25,-14.5,252238.14392099998
-176.2,-14.5,246937.576294
-176.15,-14.5,241647.93396
-176.1,-14.5,236377.716064
-176.05,-14.5,231129.974365
-176.0,-14.5,225902.542114
-175.95,-14.5,220688.38501
-175.9,-14.5,215476.27258299998
-175.85,-14.5,210251.464844
-175.8,-14.5,204996.61254899998
-175.75,-14.5,199692.642212
-175.7,-14.5,194319.747925
-175.65,-14.5,188858.306885
-175.6,-14.5,183289.718628
-175.55,-14.5,177597.198486
-175.5,-14.5,171766.555786
-175.45,-14.5,165786.80419899998
-175.4,-14.5,159650.77209500002
-175.35,-14.5,153355.667114
-175.3,-14.5,146903.564453
-175.25,-14.5,140301.9104
-175.2,-14.5,133563.88855
-175.15,-14.5,126708.648682
-175.1,-14.5,119761.512756
-175.05,-14.5,112753.738403
-175.0,-14.5,105722.18322800001
-174.95,-14.5,98708.5800171
-174.9,-14.5,91758.4838867
-174.85,-14.5,84919.9371338
-174.8,-14.5,78241.9052124
-174.75,-14.5,71772.4761963
-174.7,-14.5,65557.0983887
-174.65,-14.5,59636.829376199996
-174.6,-14.5,54046.8177795
-174.55,-14.5,48815.0787354
-174.5,-14.5,43961.6889954
-174.45,-14.5,39498.3863831
-174.4,-14.5,35428.6689758
-174.35,-14.5,31748.2681274
-174.3,-14.5,28446.0105896
-174.25,-14.5,25504.9171448
-174.2,-14.5,22903.4614563
-174.15,-14.5,20616.888046300002
-174.1,-14.5,18618.4711456
-174.05,-14.5,16880.661010699998
-174.0,-14.5,15376.0538101
-178.15,-14.55,359077.08740200003
-178.1,-14.55,353784.423828
-178.05,-14.55,348820.03784199996
-178.0,-14.55,344248.32153300004
-177.95,-14.55,340122.375488
-177.9,-14.55,336481.81152299995
-177.85,-14.55,333351.165771
-177.8,-14.55,330738.49487299996
-177.75,-14.55,328635.19287100004
-177.7,-14.55,327016.082764
-177.65,-14.55,325840.362549
-177.6,-14.55,325053.375244
-177.55,-14.55,324588.684082
-177.5,-14.55,324370.758057
-177.45,-14.55,324318.115234
-177.4,-14.55,324346.343994
-177.35,-14.55,324371.36840800004
-177.3,-14.55,324312.316895
-177.25,-14.55,324094.299316
-177.2,-14.55,323650.512695
-177.15,-14.55,322924.072266
-177.1,-14.55,321868.95752
-177.05,-14.55,320450.714111
-177.0,-14.55,318646.514893
-176.95,-14.55,316444.70214799995
-176.9,-14.55,313844.055176
-176.85,-14.55,310852.783203
-176.8,-14.55,307487.27417
-176.75,-14.55,303770.843506
-176.7,-14.55,299732.391357
-176.65,-14.55,295405.05981400004
-176.6,-14.55,290824.859619
-176.55,-14.55,286029.632568
-176.5,-14.55,281057.67822299997
-176.45,-14.55,275946.68579099997
-176.4,-14.55,270732.757568
-176.35,-14.55,265449.21875
-176.3,-14.55,260125.946045
-176.25,-14.55,254788.36059599998
-176.2,-14.55,249456.939697
-176.15,-14.55,244146.606445
-176.1,-14.55,238866.516113
-176.05,-14.55,233619.995117
-176.0,-14.55,228404.73937999998
-175.95,-14.55,223213.18054200002
-175.9,-14.55,218033.157349
-175.85,-14.55,212848.69384800002
-175.8,-14.55,207640.945435
-175.75,-14.55,202389.083862
-175.7,-14.55,197071.456909
-175.65,-14.55,191666.412354
-175.6,-14.55,186153.366089
-175.55,-14.55,180513.519287
-175.5,-14.55,174730.712891
-175.45,-14.55,168792.09899899998
-175.4,-14.55,162688.705444
-175.35,-14.55,156416.15295400002
-175.3,-14.55,149975.097656
-175.25,-14.55,143371.765137
-175.2,-14.55,136618.43872099998
-175.15,-14.55,129733.734131
-175.1,-14.55,122742.721558
-175.05,-14.55,115676.91803
-175.0,-14.55,108573.822021
-174.95,-14.55,101476.226807
-174.9,-14.55,94431.16760249999
-174.85,-14.55,87488.4872437
-174.8,-14.55,80699.1729736
-174.75,-14.55,74113.5253906
-174.7,-14.55,67779.18243409999
-174.65,-14.55,61739.311218300005
-174.6,-14.55,56030.9715271
-174.55,-14.55,50683.788299600004
-174.5,-14.55,45719.0971375
-174.45,-14.55,41149.5132446
-174.4,-14.55,36979.038238500005
-174.35,-14.55,33203.5675049
-174.3,-14.55,29811.805725100003
-174.25,-14.55,26786.441802999998
-174.2,-14.55,24105.4916382
-174.15,-14.55,21743.686676
-174.1,-14.55,19673.801422099998
-174.05,-14.55,17867.8474426
-174.0,-14.55,16298.0766296
-173.95,-14.55,14937.7584457
-173.9,-14.55,13761.731147800001
-173.85,-14.55,12746.7546463
-173.8,-14.55,11871.6850281
-173.75,-14.55,11117.5060272
-173.7,-14.55,10467.2746658
-173.65,-14.55,9905.99918365
-178.15,-14.6,360507.476807
-178.1,-14.6,355319.39697299997
-178.05,-14.6,350452.606201
-178.0,-14.6,345971.496582
-177.95,-14.6,341929.656982
-177.9,-14.6,338367.553711
-177.85,-14.6,335310.82153300004
-177.8,-14.6,332768.82934600004
-177.75,-14.6,330734.283447
-177.7,-14.6,329183.227539
-177.65,-14.6,328075.836182
-177.6,-14.6,327358.093262
-177.55,-14.6,326963.83667
-177.5,-14.6,326817.47436500003
-177.45,-14.6,326836.914062
-177.4,-14.6,326936.828613
-177.35,-14.6,327031.982422
