lon,lat,mag,time_string,depth,catalog_id,event_id
-119.6841,39.6696,4.2,2013-08-27T00:51:43.827000,13.9,,82
-127.4286,49.6614,5.5,2013-08-04T13:22:27.640000,10.0,,83
-124.4018333,40.8081667,4.47,2013-08-03T02:25:49.930000,20.433,,84
-120.6891667,47.8241667,4.27,2013-06-27T02:45:35.980000,7.51,,85
-121.0781667,40.1795,4.86,2013-05-24T08:02:19.510000,3.65,,86
-121.0631667,40.186,4.21,2013-05-24T03:50:27.920000,1.312,,87
-121.0678333,40.1835,4.2,2013-05-24T03:48:56.990000,-0.24,,88
-121.0595,40.1918333,5.69,2013-05-24T03:47:08.180000,7.968,,89
-127.778,49.167,4.4,2012-10-29T18:30:35.180000,10.0,,90
-124.1856667,40.4426667,4.43,2012-09-14T11:53:17.520000,26.944,,91
-119.9904,39.3178,4.2,2012-06-23T03:51:57.296000,6.4,,92
-124.4221667,40.9736667,4.15,2012-04-17T20:31:35.110000,19.019,,93
-124.3138333,40.2795,4.28,2012-02-25T05:17:15.500000,19.4,,94
-127.617,49.089,4.7,2012-02-16T06:37:33.300000,10.0,,95
-123.7903333,41.1431667,5.6,2012-02-13T21:07:02.770000,27.358,,96
-124.7825,40.528,4.28,2012-01-17T09:55:00.520000,23.579,,97
-119.6075,48.4693333,4.6,2011-11-18T13:09:00.980000,11.168,,98
-120.4715,39.6055,4.73,2011-10-27T06:37:09.340000,11.974,,99
-127.194,49.421,4.1,2011-09-15T11:02:09.100000,35.2,,100
-126.893,49.535,6.4,2011-09-09T19:41:34.150000,22.0,,101
-122.2136667,46.2816667,4.3,2011-02-14T18:35:25.730000,4.298,,102
-122.432,46.556,4.2,2010-11-16T15:51:08.800000,14.068,,103
-124.8036667,40.9511667,4.39,2010-10-05T15:15:27.670000,23.55,,104
-119.636,40.0581,4.2,2010-07-20T21:48:30.301000,12.7,,105
-120.743,46.1088333,4.2,2010-06-17T14:23:24.520000,2.609,,106
-124.7828333,40.6086667,4.41,2010-01-10T02:21:39.240000,20.38,,107
-124.6925,40.652,6.5,2010-01-10T00:27:39.320000,28.737,,108
-123.8685,40.2773333,4.12,2010-01-04T14:24:54.440000,29.763,,109
-124.1638333,40.7491667,4.17,2009-05-03T17:54:05.210000,20.257,,110
-123.896,42.5413333,4.24,2009-02-26T09:52:47.540000,36.796,,111
-122.5846667,47.7865,4.67,2009-01-30T13:25:03.760000,62.24,,112
-120.8688333,39.9598333,4.5,2008-12-26T12:19:40.020000,-1.668,,113
-127.422,49.149,4.2,2008-10-05T05:23:13.640000,10.0,,114
-124.216,41.1885,4.6,2008-08-17T05:56:59.370000,15.66,,115
-120.95,45.1286667,4.2,2008-07-14T18:45:55.170000,16.378,,116
-123.4968333,40.8358333,5.4,2008-04-30T03:03:06.900000,27.755,,117
-119.9274,39.5275,4.0,2008-04-28T11:33:18.257000,1.1,,118
-119.9393,39.5231,5.1,2008-04-26T06:40:10.453000,2.8,,119
-119.9279,39.5212,4.8,2008-04-26T06:39:59.648000,2.8,,120
-119.9332,39.5297,4.1,2008-04-24T22:55:48.953000,2.9,,121
-124.2081667,40.7801667,4.2,2008-04-21T22:00:53.770000,20.609,,122
-122.7036667,40.1776667,4.7,2008-01-19T23:13:05.430000,2.049,,123
-122.7593333,40.1671667,4.5,2008-01-19T17:18:46.470000,10.169,,124
-124.4723333,40.5766667,4.1,2007-11-09T03:37:09.900000,26.217,,125
-124.8245,41.1155,5.0,2007-06-25T02:32:24.620000,2.563,,126
-124.7713333,40.6031667,4.19,2007-04-07T23:55:04.230000,20.477,,127
-124.87,40.642,5.4,2007-02-26T12:21:02.140000,4.957,,128
-124.8628333,40.6428333,5.4,2007-02-26T12:19:54.530000,-0.533,,129
-121.6001667,46.8498333,4.5,2006-10-08T02:48:26.650000,1.649,,130
-127.65,49.57,4.6,2006-02-06T01:03:36,10.0,,131
-122.138,48.8538333,4.0,2005-11-23T20:53:15.300000,-0.71,,132
-119.6272,39.0647,4.2,2005-09-16T15:09:44.424000,10.4,,133
-124.3086667,40.4816667,4.11,2005-08-25T02:27:44.280000,26.711,,134
-120.0928333,39.305,4.77,2005-06-26T18:45:57.790000,-2.261,,135
-127.24,49.48,4.0,2005-06-07T22:50:53,33.0,,136
-121.7576667,40.9461667,4.43,2005-05-10T20:21:10.510000,17.106,,137
-124.478,40.743,4.08,2005-03-17T23:21:30.230000,26.825,,138
-123.8673333,40.6965,4.42,2004-12-12T09:13:33.570000,27.519,,139
-123.8153333,40.7388333,4.3,2004-12-05T01:48:04.750000,27.983,,140
-124.3003333,44.6645,4.7,2004-08-19T06:06:03.630000,27.274,,141
-121.473,46.6728333,4.01,2004-08-16T21:05:53.790000,-1.104,,142
-120.2401667,42.0905,4.3,2004-07-22T20:26:26.980000,-0.455,,143
-127.24,49.46,4.5,2004-07-20T02:01:49,27.0,,144
-126.967,49.623,6.4,2004-07-19T08:01:49.460000,23.7,,145
-126.855,49.695,5.9,2004-07-15T12:06:52.400000,18.7,,146
-124.4888333,44.3338333,4.9,2004-07-12T16:45:00.780000,28.75,,147
-120.2375,42.0793333,4.4,2004-06-30T12:21:45.400000,9.305,,148
-120.0083333,39.3335,4.2,2004-06-03T08:54:46.230000,2.991,,149
-124.6393333,40.437,4.4,2003-08-26T02:29:55.750000,19.629,,150
-123.25,47.6705,4.8,2003-04-25T10:02:12.710000,50.513,,151
-124.0748333,40.5881667,4.3,2003-04-22T10:46:09.550000,26.702,,152
-125.0198333,41.1231667,4.2,2003-02-18T14:44:26.060000,2.034,,153
-123.1265,48.4848333,4.1,2002-09-21T00:55:20.960000,23.118,,154
-121.6863333,45.3348333,4.5,2002-06-29T14:36:04.790000,4.915,,155
-124.552,40.8098333,5.2,2002-06-17T16:55:07.680000,17.195,,156
-121.9011667,42.2313333,4.3,2002-05-15T17:54:48.600000,6.309,,157
-124.5416667,40.3126667,4.4,2002-05-04T13:56:32.990000,6.075,,158
-124.4496667,40.6021667,4.6,2002-04-29T00:43:29.770000,28.697,,159
-126.8938333,48.7778333,4.2,2001-09-15T11:12:58.660000,9.062,,160
-126.5965,48.8023333,4.0,2001-09-12T13:18:42.890000,9.692,,161
-126.9001667,48.8501667,4.0,2001-09-08T17:20:02.190000,9.288,,162
-120.6395,39.818,4.02,2001-08-11T12:01:31.670000,5.051,,163
-120.6166667,39.8111667,5.2,2001-08-10T20:19:27.060000,5.011,,164
